work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,salary_per_hour,is_remote,is_large_company
0.5886369729490674,0.4903846276322389,0.03973746462967968,0.0,0.4677754409213721,0.15669578216255933,1.382085430489764,0.28365649447399344,-0.4949942648218974,0.28228842736936344,0.06414784827007601,1.382085430489764,-0.48873712370118455,-0.13940657926347455
0.5886369729490674,0.4903846276322389,0.03973746462967968,0.0,-0.18575678900386405,0.15669578216255933,-0.4363185111060214,0.28365649447399344,-0.4949942648218974,0.28228842736936344,0.06414784827007601,-0.43631851110602127,-0.48873712370118455,-0.13940657926347455
0.5886369729490674,0.4903846276322389,0.03973746462967968,0.0,0.306029993114124,0.15669578216255933,0.9320409700022952,0.28365649447399344,-0.4949942648218974,0.28228842736936344,0.06414784827007601,0.9320409700022952,-0.48873712370118455,-0.13940657926347455
0.5886369729490674,0.4903846276322389,0.03973746462967968,0.0,-0.3041685654359616,0.15669578216255933,-0.7657903123974705,0.28365649447399344,-0.4949942648218974,0.28228842736936344,0.06414784827007601,-0.7657903123974704,-0.48873712370118455,-0.13940657926347455
0.5886369729490674,0.4903846276322389,0.03973746462967968,0.0,-0.7732807520669522,-6.583933850518853,-1.993177922782999,-1.4757934502943442,-0.4949942648218974,-1.3836233399599465,0.06414784827007601,-1.9931779227829989,-0.48873712370118455,-0.13940657926347455
0.5886369729490674,0.4903846276322389,0.03973746462967968,0.0,-0.7732807520669522,-6.583933850518853,-1.993177922782999,-1.4757934502943442,-0.4949942648218974,-1.3836233399599465,0.06414784827007601,-1.9931779227829989,-0.48873712370118455,-0.13940657926347455
0.5886369729490674,0.4903846276322389,0.03973746462967968,0.0,0.4713026002193495,0.15669578216255933,1.391899484145254,0.28365649447399344,-0.4949942648218974,0.28228842736936344,0.06414784827007601,1.3918994841452548,-0.48873712370118455,-0.13940657926347455
0.5886369729490674,0.4903846276322389,0.03973746462967968,0.0,-0.17719083070877617,0.15669578216255933,-0.4124843807998314,0.28365649447399344,-0.4949942648218974,0.28228842736936344,0.06414784827007601,-0.4124843807998313,-0.48873712370118455,-0.13940657926347455
0.5886369729490674,0.4903846276322389,0.03973746462967968,0.0,0.21130057196844595,0.15669578216255933,0.668463528969136,0.28365649447399344,-0.4949942648218974,0.28228842736936344,0.06414784827007601,0.6684635289691365,-0.48873712370118455,-0.13940657926347455
0.5886369729490674,0.4903846276322389,0.03973746462967968,0.0,-0.3248276413241148,0.15669578216255933,-0.8232726266653404,0.28365649447399344,-0.4949942648218974,0.28228842736936344,0.06414784827007601,-0.8232726266653401,-0.48873712370118455,-0.13940657926347455
0.5886369729490674,0.4903846276322389,0.03973746462967968,0.0,0.23851008655284284,0.15669578216255933,0.7441719428829158,0.28365649447399344,-0.4949942648218974,0.28228842736936344,0.06414784827007601,0.7441719428829161,-0.48873712370118455,-0.13940657926347455
0.5886369729490674,0.4903846276322389,0.03973746462967968,0.0,-0.18273350960559775,0.15669578216255933,-0.4279064651156014,0.28365649447399344,-0.4949942648218974,0.28228842736936344,0.06414784827007601,-0.42790646511560104,-0.48873712370118455,-0.13940657926347455
0.5886369729490674,0.4903846276322389,0.03973746462967968,0.0,0.48641899721068105,0.15669578216255933,1.4339597140973541,0.28365649447399344,-0.4949942648218974,0.28228842736936344,0.06414784827007601,1.4339597140973543,-0.48873712370118455,-0.13940657926347455
0.5886369729490674,0.4903846276322389,0.03973746462967968,0.0,-0.11823688244258292,0.15669578216255933,-0.24844948398664182,0.28365649447399344,-0.4949942648218974,0.28228842736936344,0.06414784827007601,-0.2484494839866417,-0.48873712370118455,-0.13940657926347455
0.5886369729490674,0.4903846276322389,0.03973746462967968,0.0,0.48641899721068105,0.15669578216255933,1.4339597140973541,0.28365649447399344,-0.4949942648218974,0.28228842736936344,0.06414784827007601,1.4339597140973543,-0.48873712370118455,-0.13940657926347455
0.5886369729490674,0.4903846276322389,0.03973746462967968,0.0,-0.11823688244258292,0.15669578216255933,-0.24844948398664182,0.28365649447399344,-0.4949942648218974,0.28228842736936344,0.06414784827007601,-0.2484494839866417,-0.48873712370118455,-0.13940657926347455
0.5886369729490674,0.4903846276322389,0.03973746462967968,0.0,0.5821561781557812,0.15669578216255933,1.7003411704606535,0.28365649447399344,-0.4949942648218974,0.28228842736936344,0.06414784827007601,1.7003411704606537,-0.48873712370118455,-0.13940657926347455
0.5886369729490674,0.4903846276322389,0.03973746462967968,0.0,0.08835387643894894,0.15669578216255933,0.32637365869205676,0.28365649447399344,-0.4949942648218974,0.28228842736936344,0.06414784827007601,0.32637365869205703,-0.48873712370118455,-0.13940657926347455
