,work_year,experience_level,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_size,is_large_company
0,0.6451721429908086,0.5851458678097727,0,0.2812582761576308,9,0.485418994154419,33,-0.4949942648218974,1,-0.1394065792634745
1,0.6451721429908086,0.5851458678097727,0,-0.2614134349899995,9,-1.9078050694454975,33,-0.4949942648218974,1,-0.1394065792634745
2,0.6451721429908086,0.5851458678097727,0,0.2124025399964809,9,0.4094305490732303,33,-0.4949942648218974,1,-0.1394065792634745
3,0.6451721429908086,0.5851458678097727,0,-0.5986244639129806,9,,33,-0.4949942648218974,1,-0.1394065792634745
4,0.6451721429908086,0.5851458678097727,0,,3,,22,-0.4949942648218974,1,-0.1394065792634745
5,0.6451721429908086,0.5851458678097727,0,,3,,22,-0.4949942648218974,1,-0.1394065792634745
6,0.6451721429908086,0.5851458678097727,0,0.2825655842890293,9,0.4867711933167877,33,-0.4949942648218974,1,-0.1394065792634745
7,0.6451721429908086,0.5851458678097727,0,-0.2445606224166026,9,-1.4228411304434196,33,-0.4949942648218974,1,-0.1394065792634745
8,0.6451721429908086,0.5851458678097727,0,0.1615884004196701,9,0.3459763776701904,33,-0.4949942648218974,1,-0.1394065792634745
9,0.6451721429908086,0.5851458678097727,0,-0.6909018940553913,9,,33,-0.4949942648218974,1,-0.1394065792634745
10,0.6451721429908086,0.5851458678097727,0,0.1771798818370712,9,0.3662378839283877,33,-0.4949942648218974,1,-0.1394065792634745
11,0.6451721429908086,0.5851458678097727,0,-0.2553873760633347,9,-1.7008424209432602,33,-0.4949942648218974,1,-0.1394065792634745
12,0.6451721429908086,0.5851458678097727,0,0.2880889288311391,9,0.4924513665721263,33,-0.4949942648218974,1,-0.1394065792634745
13,0.6451721429908086,0.5851458678097727,0,-0.1444276981704856,9,-0.4099790382539728,33,-0.4949942648218974,1,-0.1394065792634745
14,0.6451721429908086,0.5851458678097727,0,0.2880889288311391,9,0.4924513665721263,33,-0.4949942648218974,1,-0.1394065792634745
15,0.6451721429908086,0.5851458678097727,0,-0.1444276981704856,9,-0.4099790382539728,33,-0.4949942648218974,1,-0.1394065792634745
16,0.6451721429908086,0.5851458678097727,0,0.3203474684915652,9,0.5246283756982695,33,-0.4949942648218974,1,-0.1394065792634745
17,0.6451721429908086,0.5851458678097727,0,0.0781385215590973,9,0.2221600719519979,33,-0.4949942648218974,1,-0.1394065792634745
18,0.6451721429908086,-1.7035479593329688,0,0.0820608785157892,9,0.2286776463703596,33,-0.4949942648218974,1,-0.1394065792634745
19,0.6451721429908086,-1.7035479593329688,0,-1.2021307522771467,9,,33,-0.4949942648218974,1,-0.1394065792634745
20,0.6451721429908086,0.5851458678097727,0,0.1749247902106404,9,0.3633536114034669,33,-0.4949942648218974,1,-0.1394065792634745
21,0.6451721429908086,0.5851458678097727,0,-0.3340069189904044,9,,33,-0.4949942648218974,1,-0.1394065792634745
22,0.6451721429908086,0.5851458678097727,0,0.3711316342891761,9,0.5722762102995158,33,-0.4949942648218974,1,-0.1394065792634745
23,0.6451721429908086,0.5851458678097727,0,-0.0756406398470572,9,-0.1297438728084229,33,-0.4949942648218974,1,-0.1394065792634745
24,0.6451721429908086,0.5851458678097727,0,-0.3340069189904044,9,,33,-0.4949942648218974,1,-0.1394065792634745
25,0.6451721429908086,0.5851458678097727,0,,9,,33,-0.4949942648218974,1,-0.1394065792634745
26,0.6451721429908086,0.5851458678097727,0,0.3891977689703371,9,0.588470852159281,33,-0.4949942648218974,1,-0.1394065792634745
27,0.6451721429908086,0.5851458678097727,0,0.074165453354815,9,0.2154747314186541,33,-0.4949942648218974,1,-0.1394065792634745
28,0.6451721429908086,0.5851458678097727,0,0.2263078223740462,9,0.4256028194184859,33,-0.4949942648218974,1,-0.1394065792634745
29,0.6451721429908086,0.5851458678097727,0,-0.1841704232605339,9,-0.6611625723052118,33,-0.4949942648218974,1,-0.1394065792634745
30,0.6451721429908086,0.5851458678097727,0,0.2263078223740462,9,0.4256028194184859,33,-0.4949942648218974,1,-0.1394065792634745
31,0.6451721429908086,0.5851458678097727,0,0.1288842329016849,9,0.3008283941988612,33,-0.4949942648218974,1,-0.1394065792634745
32,0.6451721429908086,0.5851458678097727,0,0.2018525835254396,9,0.3968426619260436,33,-0.4949942648218974,1,-0.1394065792634745
33,0.6451721429908086,0.5851458678097727,0,-0.0633140289176306,9,-0.091360555846722,33,-0.4949942648218974,1,-0.1394065792634745
34,0.6451721429908086,0.5851458678097727,0,0.2124025399964809,9,0.4094305490732303,33,-0.4949942648218974,1,-0.1394065792634745
35,0.6451721429908086,0.5851458678097727,0,-0.5986244639129806,9,,33,-0.4949942648218974,1,-0.1394065792634745
36,0.6451721429908086,-1.7035479593329688,0,0.1749247902106404,9,0.3633536114034669,33,-0.4949942648218974,1,-0.1394065792634745
37,0.6451721429908086,-1.7035479593329688,0,-0.5607504808605128,9,,33,-0.4949942648218974,1,-0.1394065792634745
38,0.6451721429908086,-1.7035479593329688,0,0.1370940973372174,9,0.31252509966663,33,-0.4949942648218974,1,-0.1394065792634745
39,0.6451721429908086,-1.7035479593329688,0,-0.7224354506900448,9,,33,-0.4949942648218974,1,-0.1394065792634745
40,0.6451721429908086,-1.7035479593329688,0,0.1749247902106404,9,0.3633536114034669,33,-0.4949942648218974,1,-0.1394065792634745
41,0.6451721429908086,-1.7035479593329688,0,-0.5607504808605128,9,,33,-0.4949942648218974,1,-0.1394065792634745
42,0.6451721429908086,-1.7035479593329688,0,0.176617841469642,9,0.3655204564867955,33,-0.4949942648218974,1,-0.1394065792634745
43,0.6451721429908086,-1.7035479593329688,0,-0.2614134349899995,9,-1.9078050694454975,33,-0.4949942648218974,1,-0.1394065792634745
44,0.6451721429908086,-1.7035479593329688,0,0.2124025399964809,9,0.4094305490732303,33,-0.4949942648218974,1,-0.1394065792634745
45,0.6451721429908086,-1.7035479593329688,0,-0.5986244639129806,9,,33,-0.4949942648218974,1,-0.1394065792634745
46,0.6451721429908086,-1.7263222767858988,0,-0.1677820456151556,9,-0.5453974387278133,33,-0.4949942648218974,1,-0.1394065792634745
47,0.6451721429908086,-1.7263222767858988,0,-2.0412610066551045,9,,33,-0.4949942648218974,1,-0.1394065792634745
48,0.6451721429908086,0.5851458678097727,0,-2.777134724318978,9,,33,-0.4949942648218974,1,-0.1394065792634745
49,0.6451721429908086,0.5851458678097727,0,-2.777134724318978,9,,33,-0.4949942648218974,1,-0.1394065792634745
50,0.6451721429908086,0.5851458678097727,0,0.2486481610230563,9,0.4506627435906444,33,-0.4949942648218974,1,-0.1394065792634745
51,0.6451721429908086,0.5851458678097727,0,-0.010052269897802,9,0.0491118439186803,33,-0.4949942648218974,1,-0.1394065792634745
52,0.6451721429908086,-1.7263222767858988,0,-0.2283664832239025,9,-1.1314762183724765,33,-0.4949942648218974,1,-0.1394065792634745
53,0.6451721429908086,-1.7263222767858988,0,-0.4727558885758641,9,,33,-0.4949942648218974,1,-0.1394065792634745
54,0.6451721429908086,0.5851458678097727,0,0.2215963085837856,9,0.420174796074977,33,2.037420838168156,1,-0.1394065792634745
55,0.6451721429908086,0.5851458678097727,0,0.0076445320869608,9,0.0886865156401299,33,2.037420838168156,1,-0.1394065792634745
56,0.6451721429908086,0.5851458678097727,0,0.3371404197039576,9,0.5407603093925869,33,-0.4949942648218974,1,-0.1394065792634745
57,0.6451721429908086,0.5851458678097727,0,0.2263078223740462,9,0.4256028194184859,33,-0.4949942648218974,1,-0.1394065792634745
58,0.6451721429908086,0.5851458678097727,0,0.2486481610230563,9,0.4506627435906444,33,-0.4949942648218974,1,-0.1394065792634745
59,0.6451721429908086,0.5851458678097727,0,-0.1429201360350063,9,-0.4021751953672756,33,-0.4949942648218974,1,-0.1394065792634745
60,0.6451721429908086,-1.7035479593329688,0,0.2486481610230563,9,0.4506627435906444,33,-0.4949942648218974,1,-0.1394065792634745
61,0.6451721429908086,-1.7035479593329688,0,0.1117362549115922,9,0.2755339365658511,33,-0.4949942648218974,1,-0.1394065792634745
62,0.6451721429908086,0.5851458678097727,0,0.2566449704395994,9,0.4593762704561581,33,-0.4949942648218974,1,-0.1394065792634745
63,0.6451721429908086,0.5851458678097727,0,0.127883226825361,9,0.2993845121159051,33,-0.4949942648218974,1,-0.1394065792634745
64,0.6451721429908086,0.5851458678097727,0,0.2578844929797392,9,0.4607153864445501,33,-0.4949942648218974,1,-0.1394065792634745
65,0.6451721429908086,0.5851458678097727,0,-0.4615955876062542,9,,33,-0.4949942648218974,1,-0.1394065792634745
66,0.6451721429908086,-1.7263222767858988,0,-0.2283664832239025,9,-1.1314762183724765,33,-0.4949942648218974,1,-0.1394065792634745
67,0.6451721429908086,-1.7263222767858988,0,-0.4727558885758641,9,,33,-0.4949942648218974,1,-0.1394065792634745
68,0.6451721429908086,0.5851458678097727,0,-0.0756406398470572,9,-0.1297438728084229,33,-0.4949942648218974,1,-0.1394065792634745
69,0.6451721429908086,0.5851458678097727,0,-1.555900781114551,9,,33,-0.4949942648218974,1,-0.1394065792634745
70,0.6451721429908086,0.5851458678097727,0,0.2733162426647699,9,0.477138779595961,33,2.037420838168156,1,-0.1394065792634745
71,0.6451721429908086,0.5851458678097727,0,-0.6220854283722228,9,,33,2.037420838168156,1,-0.1394065792634745
72,0.6451721429908086,0.5851458678097727,0,-0.1841704232605339,9,-0.6611625723052118,33,2.037420838168156,1,-0.1394065792634745
73,0.6451721429908086,0.5851458678097727,0,-0.4727558885758641,9,,33,2.037420838168156,1,-0.1394065792634745
74,0.6451721429908086,0.5851458678097727,0,0.2788114121312644,9,0.4828799944480037,33,-0.4949942648218974,1,-0.1394065792634745
75,0.6451721429908086,0.5851458678097727,0,-1.0525199158353238,9,,33,-0.4949942648218974,1,-0.1394065792634745
76,0.6451721429908086,-1.7035479593329688,0,0.0513560900645746,9,0.1753536825729716,33,-0.4949942648218974,1,-0.1394065792634745
77,0.6451721429908086,-1.7035479593329688,0,-0.5986244639129806,9,,33,-0.4949942648218974,1,-0.1394065792634745
78,0.6451721429908086,-1.7035479593329688,0,-0.2101011977877341,9,-0.8985315564680041,33,-0.4949942648218974,1,-0.1394065792634745
79,0.6451721429908086,-1.7035479593329688,0,,9,,33,-0.4949942648218974,1,-0.1394065792634745
80,0.6451721429908086,0.5851458678097727,0,0.350344093173749,9,0.5531748339519996,33,-0.4949942648218974,1,-0.1394065792634745
81,0.6451721429908086,0.5851458678097727,0,-0.1444276981704856,9,-0.4099790382539728,33,-0.4949942648218974,1,-0.1394065792634745
82,0.6451721429908086,0.5851458678097727,0,0.2941977130028144,9,0.4986730226318661,33,2.037420838168156,1,-0.1394065792634745
83,0.6451721429908086,0.5851458678097727,0,0.0606804641577764,9,0.1921273031999744,33,2.037420838168156,1,-0.1394065792634745
84,0.6451721429908086,0.5851458678097727,0,0.3250527023720166,9,0.529188647312235,33,2.037420838168156,1,-0.1394065792634745
85,0.6451721429908086,0.5851458678097727,0,0.1117362549115922,9,0.2755339365658511,33,2.037420838168156,1,-0.1394065792634745
86,0.6451721429908086,0.5851458678097727,0,0.1940522700633678,9,0.3873491660059146,33,-0.4949942648218974,1,-0.1394065792634745
87,0.6451721429908086,0.5851458678097727,0,-1.0093286263945176,9,,33,-0.4949942648218974,1,-0.1394065792634745
88,0.6451721429908086,0.5851458678097727,0,-0.6669055978643679,9,,33,-0.4949942648218974,1,-0.1394065792634745
89,0.6451721429908086,0.5851458678097727,0,-0.6669055978643679,9,,33,-0.4949942648218974,1,-0.1394065792634745
90,0.6451721429908086,0.5851458678097727,0,0.1265431698544744,9,0.2974454141382157,33,-0.4949942648218974,1,-0.1394065792634745
91,0.6451721429908086,0.5851458678097727,0,,9,,33,-0.4949942648218974,1,-0.1394065792634745
92,0.6451721429908086,0.5851458678097727,0,,4,,15,-0.4949942648218974,1,-0.1394065792634745
93,0.6451721429908086,0.5851458678097727,0,,4,,15,-0.4949942648218974,1,-0.1394065792634745
94,0.6451721429908086,0.5851458678097727,0,0.347625755744941,9,0.5506375315754201,33,-0.4949942648218974,1,-0.1394065792634745
95,0.6451721429908086,0.5851458678097727,0,-0.0590987948208716,9,-0.0788227840350753,33,-0.4949942648218974,1,-0.1394065792634745
96,0.6451721429908086,0.5851458678097727,0,-0.1084363714714741,9,-0.2467999373071755,33,-0.4949942648218974,1,-0.1394065792634745
97,0.6451721429908086,0.5851458678097727,0,-1.3933148864144231,9,,33,-0.4949942648218974,1,-0.1394065792634745
98,0.6451721429908086,0.5851458678097727,0,0.2788114121312644,9,0.4828799944480037,33,2.037420838168156,1,-0.1394065792634745
99,0.6451721429908086,0.5851458678097727,0,0.0781385215590973,9,0.2221600719519979,33,2.037420838168156,1,-0.1394065792634745
100,0.6451721429908086,0.5851458678097727,0,-0.09496174555758,9,-0.1957604053465352,7,2.037420838168156,1,-0.1394065792634745
101,0.6451721429908086,0.5851458678097727,0,-1.2603080716473416,9,,7,2.037420838168156,1,-0.1394065792634745
102,0.6451721429908086,0.5851458678097727,0,0.1419100164546969,9,0.3192689427026943,33,2.037420838168156,1,-0.1394065792634745
103,0.6451721429908086,0.5851458678097727,0,-0.5061192887580771,9,,33,2.037420838168156,1,-0.1394065792634745
